Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,118,8,P:System.Windows.Input.TextCompositionEventArgs.Text,,,,,e.Handled = regex.IsMatch(e.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,118,8,P:System.Windows.RoutedEventArgs.Handled,,,,,e.Handled = regex.IsMatch(e.Text);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,96,4,T:System.Windows.DragEventArgs,,,,,"private void ListBoxImages_Drop(object sender, DragEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,111,12,P:System.Windows.FrameworkElement.DataContext,,,,,((ViewModels.MainWindowViewModel)DataContext).AddImagesToCollection(i);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,103,12,T:System.Windows.Media.Imaging.BitmapImage,,,,,"var i = new Models.Image()              {                  FullPathToImage = image,                  ImageHeight = size.Height,                  ImageWidth = size.Width,                  ImageBytes = new FileInfo(image).Length,                  Thumbnail = Core.Imaging.Thumbnail.GenerateByWidth(128, image),              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,103,12,T:System.Windows.Media.Imaging.BitmapImage,,,,,"var i = new Models.Image()              {                  FullPathToImage = image,                  ImageHeight = size.Height,                  ImageWidth = size.Width,                  ImageBytes = new FileInfo(image).Length,                  Thumbnail = Core.Imaging.Thumbnail.GenerateByWidth(128, image),              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,103,12,P:System.Windows.Size.Width,,,,,"var i = new Models.Image()              {                  FullPathToImage = image,                  ImageHeight = size.Height,                  ImageWidth = size.Width,                  ImageBytes = new FileInfo(image).Length,                  Thumbnail = Core.Imaging.Thumbnail.GenerateByWidth(128, image),              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,103,12,P:System.Windows.Size.Height,,,,,"var i = new Models.Image()              {                  FullPathToImage = image,                  ImageHeight = size.Height,                  ImageWidth = size.Width,                  ImageBytes = new FileInfo(image).Length,                  Thumbnail = Core.Imaging.Thumbnail.GenerateByWidth(128, image),              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,102,12,T:System.Windows.Size,,,,,Size size = Core.Imaging.Size.GetImageSize(image);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,99,8,T:System.Windows.DataFormats,,,,,"foreach (string image in (string[])e.Data.GetData(DataFormats.FileDrop))          {                Size size = Core.Imaging.Size.GetImageSize(image);              var i = new Models.Image()              {                  FullPathToImage = image,                  ImageHeight = size.Height,                  ImageWidth = size.Width,                  ImageBytes = new FileInfo(image).Length,                  Thumbnail = Core.Imaging.Thumbnail.GenerateByWidth(128, image),              };              ((ViewModels.MainWindowViewModel)DataContext).AddImagesToCollection(i);          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,99,8,F:System.Windows.DataFormats.FileDrop,,,,,"foreach (string image in (string[])e.Data.GetData(DataFormats.FileDrop))          {                Size size = Core.Imaging.Size.GetImageSize(image);              var i = new Models.Image()              {                  FullPathToImage = image,                  ImageHeight = size.Height,                  ImageWidth = size.Width,                  ImageBytes = new FileInfo(image).Length,                  Thumbnail = Core.Imaging.Thumbnail.GenerateByWidth(128, image),              };              ((ViewModels.MainWindowViewModel)DataContext).AddImagesToCollection(i);          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,99,8,T:System.Windows.IDataObject,,,,,"foreach (string image in (string[])e.Data.GetData(DataFormats.FileDrop))          {                Size size = Core.Imaging.Size.GetImageSize(image);              var i = new Models.Image()              {                  FullPathToImage = image,                  ImageHeight = size.Height,                  ImageWidth = size.Width,                  ImageBytes = new FileInfo(image).Length,                  Thumbnail = Core.Imaging.Thumbnail.GenerateByWidth(128, image),              };              ((ViewModels.MainWindowViewModel)DataContext).AddImagesToCollection(i);          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,99,8,P:System.Windows.DragEventArgs.Data,,,,,"foreach (string image in (string[])e.Data.GetData(DataFormats.FileDrop))          {                Size size = Core.Imaging.Size.GetImageSize(image);              var i = new Models.Image()              {                  FullPathToImage = image,                  ImageHeight = size.Height,                  ImageWidth = size.Width,                  ImageBytes = new FileInfo(image).Length,                  Thumbnail = Core.Imaging.Thumbnail.GenerateByWidth(128, image),              };              ((ViewModels.MainWindowViewModel)DataContext).AddImagesToCollection(i);          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,99,8,M:System.Windows.IDataObject.GetData(System.String),,,,,"foreach (string image in (string[])e.Data.GetData(DataFormats.FileDrop))          {                Size size = Core.Imaging.Size.GetImageSize(image);              var i = new Models.Image()              {                  FullPathToImage = image,                  ImageHeight = size.Height,                  ImageWidth = size.Width,                  ImageBytes = new FileInfo(image).Length,                  Thumbnail = Core.Imaging.Thumbnail.GenerateByWidth(128, image),              };              ((ViewModels.MainWindowViewModel)DataContext).AddImagesToCollection(i);          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,88,4,T:System.Windows.DragEventArgs,,,,,"private void ListBoxImages_DragEnter(object sender, DragEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,92,12,T:System.Windows.DragDropEffects,,,,,e.Effects = DragDropEffects.Link;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,92,12,T:System.Windows.DragDropEffects,,,,,e.Effects = DragDropEffects.Link;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,92,12,F:System.Windows.DragDropEffects.Link,,,,,e.Effects = DragDropEffects.Link;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,92,12,T:System.Windows.DragDropEffects,,,,,e.Effects = DragDropEffects.Link;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,92,12,P:System.Windows.DragEventArgs.Effects,,,,,e.Effects = DragDropEffects.Link;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,90,8,T:System.Windows.DataFormats,,,,,"if (e.Data.GetDataPresent(DataFormats.FileDrop, autoConvert: false))          {              e.Effects = DragDropEffects.Link;          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,90,8,F:System.Windows.DataFormats.FileDrop,,,,,"if (e.Data.GetDataPresent(DataFormats.FileDrop, autoConvert: false))          {              e.Effects = DragDropEffects.Link;          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,90,8,T:System.Windows.IDataObject,,,,,"if (e.Data.GetDataPresent(DataFormats.FileDrop, autoConvert: false))          {              e.Effects = DragDropEffects.Link;          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,90,8,P:System.Windows.DragEventArgs.Data,,,,,"if (e.Data.GetDataPresent(DataFormats.FileDrop, autoConvert: false))          {              e.Effects = DragDropEffects.Link;          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,90,8,"M:System.Windows.IDataObject.GetDataPresent(System.String,System.Boolean)",,,,,"if (e.Data.GetDataPresent(DataFormats.FileDrop, autoConvert: false))          {              e.Effects = DragDropEffects.Link;          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,83,16,P:System.Windows.FrameworkElement.DataContext,,,,,((ViewModels.MainWindowViewModel)DataContext).AddImagesToCollection(m);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,70,16,T:System.Windows.Media.Imaging.BitmapImage,,,,,"images.Add(new Models.Image()                  {                      FullPathToImage = image,                      ImageHeight = size.Height,                      ImageWidth = size.Width,                      ImageBytes = new FileInfo(image).Length,                      Thumbnail = Core.Imaging.Thumbnail.GenerateByWidth(128, image),                  });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,70,16,T:System.Windows.Media.Imaging.BitmapImage,,,,,"images.Add(new Models.Image()                  {                      FullPathToImage = image,                      ImageHeight = size.Height,                      ImageWidth = size.Width,                      ImageBytes = new FileInfo(image).Length,                      Thumbnail = Core.Imaging.Thumbnail.GenerateByWidth(128, image),                  });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,70,16,P:System.Windows.Size.Width,,,,,"images.Add(new Models.Image()                  {                      FullPathToImage = image,                      ImageHeight = size.Height,                      ImageWidth = size.Width,                      ImageBytes = new FileInfo(image).Length,                      Thumbnail = Core.Imaging.Thumbnail.GenerateByWidth(128, image),                  });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,70,16,P:System.Windows.Size.Height,,,,,"images.Add(new Models.Image()                  {                      FullPathToImage = image,                      ImageHeight = size.Height,                      ImageWidth = size.Width,                      ImageBytes = new FileInfo(image).Length,                      Thumbnail = Core.Imaging.Thumbnail.GenerateByWidth(128, image),                  });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,69,16,T:System.Windows.Size,,,,,Size size = Core.Imaging.Size.GetImageSize(image);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,67,12,P:Microsoft.Win32.FileDialog.FileNames,,,,,"foreach (string image in openFileDialog.FileNames)              {                  Size size = Core.Imaging.Size.GetImageSize(image);                  images.Add(new Models.Image()                  {                      FullPathToImage = image,                      ImageHeight = size.Height,                      ImageWidth = size.Width,                      ImageBytes = new FileInfo(image).Length,                      Thumbnail = Core.Imaging.Thumbnail.GenerateByWidth(128, image),                  });              }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,63,8,M:Microsoft.Win32.CommonDialog.ShowDialog,,,,,"if (openFileDialog.ShowDialog() == true)          {                List<Models.Image>? images = new();              foreach (string image in openFileDialog.FileNames)              {                  Size size = Core.Imaging.Size.GetImageSize(image);                  images.Add(new Models.Image()                  {                      FullPathToImage = image,                      ImageHeight = size.Height,                      ImageWidth = size.Width,                      ImageBytes = new FileInfo(image).Length,                      Thumbnail = Core.Imaging.Thumbnail.GenerateByWidth(128, image),                  });              }                Services.UserInterface.SetBusyState();              foreach (var m in images)              {                  ((ViewModels.MainWindowViewModel)DataContext).AddImagesToCollection(m);              }          }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,56,8,P:Microsoft.Win32.FileDialog.Filter,,,,,"OpenFileDialog openFileDialog = new()          {              Multiselect = true,              InitialDirectory = Environment.GetFolderPath(Environment.SpecialFolder.MyPictures),              Filter = Localize.MainWindow.SelectImagesSupportedTypes,          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,56,8,P:Microsoft.Win32.CommonItemDialog.InitialDirectory,,,,,"OpenFileDialog openFileDialog = new()          {              Multiselect = true,              InitialDirectory = Environment.GetFolderPath(Environment.SpecialFolder.MyPictures),              Filter = Localize.MainWindow.SelectImagesSupportedTypes,          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,56,8,P:Microsoft.Win32.OpenFileDialog.Multiselect,,,,,"OpenFileDialog openFileDialog = new()          {              Multiselect = true,              InitialDirectory = Environment.GetFolderPath(Environment.SpecialFolder.MyPictures),              Filter = Localize.MainWindow.SelectImagesSupportedTypes,          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,56,8,T:Microsoft.Win32.OpenFileDialog,,,,,"OpenFileDialog openFileDialog = new()          {              Multiselect = true,              InitialDirectory = Environment.GetFolderPath(Environment.SpecialFolder.MyPictures),              Filter = Localize.MainWindow.SelectImagesSupportedTypes,          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,56,8,M:Microsoft.Win32.OpenFileDialog.#ctor,,,,,"OpenFileDialog openFileDialog = new()          {              Multiselect = true,              InitialDirectory = Environment.GetFolderPath(Environment.SpecialFolder.MyPictures),              Filter = Localize.MainWindow.SelectImagesSupportedTypes,          };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,48,4,T:System.Windows.RoutedEventArgs,,,,,"private void MenuToolsSelect_Click(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,43,4,T:System.Windows.RoutedEventArgs,,,,,"private void ButtonSelectImages_Click(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,38,4,T:System.Windows.RoutedEventArgs,,,,,"private void MenuItemExit_Click(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,35,8,P:System.Windows.FrameworkElement.DataContext,,,,,((ViewModels.MainWindowViewModel)DataContext).Window = this;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,35,8,T:System.Windows.Window,,,,,((ViewModels.MainWindowViewModel)DataContext).Window = this;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,31,8,T:System.Windows.Media.VisualTreeHelper,,,,,Core.MyApplication.DpiScale = VisualTreeHelper.GetDpi(this).PixelsPerDip;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,31,8,T:System.Windows.DpiScale,,,,,Core.MyApplication.DpiScale = VisualTreeHelper.GetDpi(this).PixelsPerDip;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,31,8,M:System.Windows.Media.VisualTreeHelper.GetDpi(System.Windows.Media.Visual),,,,,Core.MyApplication.DpiScale = VisualTreeHelper.GetDpi(this).PixelsPerDip;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,31,8,P:System.Windows.DpiScale.PixelsPerDip,,,,,Core.MyApplication.DpiScale = VisualTreeHelper.GetDpi(this).PixelsPerDip;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,29,4,M:System.Windows.Window.#ctor,,,,,public MainWindow()      {          Core.MyApplication.DpiScale = VisualTreeHelper.GetDpi(this).PixelsPerDip;            InitializeComponent();            ((ViewModels.MainWindowViewModel)DataContext).Window = this;      }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,35,8,P:System.Windows.FrameworkElement.DataContext,,,,,((ViewModels.MainWindowViewModel)DataContext).Window = this;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,35,8,T:System.Windows.Window,,,,,((ViewModels.MainWindowViewModel)DataContext).Window = this;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,31,8,T:System.Windows.Media.VisualTreeHelper,,,,,Core.MyApplication.DpiScale = VisualTreeHelper.GetDpi(this).PixelsPerDip;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,31,8,T:System.Windows.DpiScale,,,,,Core.MyApplication.DpiScale = VisualTreeHelper.GetDpi(this).PixelsPerDip;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,31,8,M:System.Windows.Media.VisualTreeHelper.GetDpi(System.Windows.Media.Visual),,,,,Core.MyApplication.DpiScale = VisualTreeHelper.GetDpi(this).PixelsPerDip;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,31,8,P:System.Windows.DpiScale.PixelsPerDip,,,,,Core.MyApplication.DpiScale = VisualTreeHelper.GetDpi(this).PixelsPerDip;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,29,4,M:System.Windows.Window.#ctor,,,,,public MainWindow()      {          Core.MyApplication.DpiScale = VisualTreeHelper.GetDpi(this).PixelsPerDip;            InitializeComponent();            ((ViewModels.MainWindowViewModel)DataContext).Window = this;      }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\obj\Debug\net8.0-windows7.0\Views\MainWindow.g.i.cs,44,83,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\Views\MainWindow.xaml.cs,24,34,T:System.Windows.Window,,,,,Window
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\obj\Debug\net8.0-windows7.0\Views\MessageBoxWindow.g.i.cs,186,12,T:System.Windows.Controls.Button,,,,,this.ButtonOk.Click += new System.Windows.RoutedEventHandler(this.ButtonOk_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\obj\Debug\net8.0-windows7.0\Views\MessageBoxWindow.g.i.cs,186,12,T:System.Windows.RoutedEventHandler,,,,,this.ButtonOk.Click += new System.Windows.RoutedEventHandler(this.ButtonOk_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\obj\Debug\net8.0-windows7.0\Views\MessageBoxWindow.g.i.cs,186,12,T:System.Windows.RoutedEventHandler,,,,,this.ButtonOk.Click += new System.Windows.RoutedEventHandler(this.ButtonOk_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\obj\Debug\net8.0-windows7.0\Views\MessageBoxWindow.g.i.cs,186,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,this.ButtonOk.Click += new System.Windows.RoutedEventHandler(this.ButtonOk_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\obj\Debug\net8.0-windows7.0\Views\MessageBoxWindow.g.i.cs,183,12,T:System.Windows.Controls.Button,,,,,this.ButtonOk = ((System.Windows.Controls.Button)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\obj\Debug\net8.0-windows7.0\Views\MessageBoxWindow.g.i.cs,177,12,T:System.Windows.Controls.Button,,,,,this.ButtonCancel.Click += new System.Windows.RoutedEventHandler(this.ButtonCancel_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\obj\Debug\net8.0-windows7.0\Views\MessageBoxWindow.g.i.cs,177,12,T:System.Windows.RoutedEventHandler,,,,,this.ButtonCancel.Click += new System.Windows.RoutedEventHandler(this.ButtonCancel_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\obj\Debug\net8.0-windows7.0\Views\MessageBoxWindow.g.i.cs,177,12,T:System.Windows.RoutedEventHandler,,,,,this.ButtonCancel.Click += new System.Windows.RoutedEventHandler(this.ButtonCancel_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\obj\Debug\net8.0-windows7.0\Views\MessageBoxWindow.g.i.cs,177,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,this.ButtonCancel.Click += new System.Windows.RoutedEventHandler(this.ButtonCancel_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\obj\Debug\net8.0-windows7.0\Views\MessageBoxWindow.g.i.cs,174,12,T:System.Windows.Controls.Button,,,,,this.ButtonCancel = ((System.Windows.Controls.Button)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\obj\Debug\net8.0-windows7.0\Views\MessageBoxWindow.g.i.cs,168,12,T:System.Windows.Controls.Button,,,,,this.ButtonNo.Click += new System.Windows.RoutedEventHandler(this.ButtonNo_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\obj\Debug\net8.0-windows7.0\Views\MessageBoxWindow.g.i.cs,168,12,T:System.Windows.RoutedEventHandler,,,,,this.ButtonNo.Click += new System.Windows.RoutedEventHandler(this.ButtonNo_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\obj\Debug\net8.0-windows7.0\Views\MessageBoxWindow.g.i.cs,168,12,T:System.Windows.RoutedEventHandler,,,,,this.ButtonNo.Click += new System.Windows.RoutedEventHandler(this.ButtonNo_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\obj\Debug\net8.0-windows7.0\Views\MessageBoxWindow.g.i.cs,168,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,this.ButtonNo.Click += new System.Windows.RoutedEventHandler(this.ButtonNo_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\obj\Debug\net8.0-windows7.0\Views\MessageBoxWindow.g.i.cs,165,12,T:System.Windows.Controls.Button,,,,,this.ButtonNo = ((System.Windows.Controls.Button)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\obj\Debug\net8.0-windows7.0\Views\MessageBoxWindow.g.i.cs,159,12,T:System.Windows.Controls.Button,,,,,this.ButtonYes.Click += new System.Windows.RoutedEventHandler(this.ButtonYes_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\obj\Debug\net8.0-windows7.0\Views\MessageBoxWindow.g.i.cs,159,12,T:System.Windows.RoutedEventHandler,,,,,this.ButtonYes.Click += new System.Windows.RoutedEventHandler(this.ButtonYes_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,SimpleImageResizer\SimpleImageResizer.csproj,File,SimpleImageResizer\obj\Debug\net8.0-windows7.0\Views\MessageBoxWindow.g.i.cs,159,12,T:System.Windows.RoutedEventHandler,,,,,this.ButtonYes.Click += new System.Windows.RoutedEventHandler(this.ButtonYes_Click);
